reviewerID,negative,neutral,positive,helpfulness,burst,count
A35V32HZEGZH04,0.0,0.0,1.0,8.78879551821,0.0,10
A3STB6K8O2HI8U,0.0,0.0,1.0,1.0,0.0,5
AIODQVA7W10YL,0.0,0.0,1.0,3.16666666667,0.0,6
A1AJEJUTMBDBX,0.4,0.0,0.6,1.75,0.0,5
A2MKA0ND8DSTJO,0.2,0.0,0.8,2.5,0.666666666667,5
A1VXGDZVGNXLX8,0.0,0.0,1.0,2.0,0.75,7
A11IFGO7A81PPX,0.0,0.0,1.0,0,1.33333333333,7
AQTALRXJYC84Y,0.0,0.111111111111,0.888888888889,1.0,0.285714285714,9
A12YSW2P8SOLNX,0.0909090909091,0.0,0.909090909091,2.29078014184,0.222222222222,11
A1QRTRKM3BZEYX,0.0,0.0,1.0,0,1.5,5
A3SI3ZSFQ2PKAX,0.4,0.0,0.6,3.65,0.25,5
A997S588IUCRY,0.0,0.4,0.6,2.0,0.666666666667,5
AYGVT3UCV5IP,0.0,0.0,1.0,6.0,5.5,13
A26X9MU3DBG9XL,0.0,0.5,0.5,3.0,0.5,6
A1ZBY7DVFPPNCP,0.0,0.333333333333,0.666666666667,0,2.0,12
A2HSF1ZJGUQ54J,0.125,0.0,0.875,2.0,0.333333333333,8
A3BRAL879WDK48,0.0,0.2,0.8,2.0,0.25,5
AGYCKFRAADW8N,0.0,0.166666666667,0.833333333333,0,2.0,6
A3BEPMZDS17058,0.0,0.333333333333,0.666666666667,0.666666666667,0.0,6
AA5CJ3SEMBUS5,0.0,0.0,1.0,2.0,0.25,5
A10FSVAF61JONE,0.4,0.0,0.6,1.75,0.0,5
A1FSVESUG1O1ZW,0.0,0.0,1.0,1.0,0.0,5
A13Q73QFDEBO1N,0.0,0.0,1.0,1.75,0.0,7
AWHRH2M8RI761,0.0,0.2,0.8,0,1.5,5
A1MWD531YBV3BY,0.0,0.166666666667,0.833333333333,3.0,0.0,6
A12HVLD8WU9DTY,0.0,0.125,0.875,2.5,0.0,8
ASTOTVBCUXLMP,0.0,0.2,0.8,1.5,1.5,5
AFT4I4KKUPEQP,0.0,0.166666666667,0.833333333333,3.81666666667,0.0,6
A2PT8MAH3G2I6Q,0.4,0.2,0.4,1.875,1.5,5
A36AT5FQKOLFGI,0.0,0.0,1.0,0,0.666666666667,5
A344FO8O8Y6JOD,0.0,0.0,1.0,6.0,0.222222222222,11
A3DBN33WWFIL60,0.0,0.2,0.8,1.16666666667,0.0,5
A2XAQLM585YBFG,0.0,0.4,0.6,2.66666666667,0.25,5
AH8UEO1V73H64,0.0,0.4,0.6,1.0,0.25,5
AE6NBNWSIASKL,0.0,0.0,1.0,1.0,0.0,6
A3IK7R0D80B6UR,0.2,0.0,0.8,2.0,4.0,5
A14FVD1ZOMC4LW,0.0,0.272727272727,0.727272727273,2.5,0.222222222222,11
A3BNW9BQJ0EWG3,0.25,0.0,0.75,2.0,3.0,8
A3QXAEOWI72WA1,0.0,0.0,1.0,2.8,2.5,7
AULVGF0E7OYEC,0.0,0.2,0.8,2.0,0.0,5
A3NZFMDWR934GD,0.0,0.0,1.0,0,4.0,5
A2SYASRE2DC4GD,0.0,0.166666666667,0.833333333333,2.0,0.0,6
A181NFEDOTYRGO,0.0,0.166666666667,0.833333333333,0,1.0,6
ADKYANLVMPKSC,0.0,0.2,0.8,1.0,4.0,5
A34ED5800VFMT1,0.285714285714,0.0,0.714285714286,0,1.33333333333,7
A3Q4IAA3WIRF2N,0.0,0.0,1.0,0,1.0,6
A2BTQUR2542TB1,0.0,0.0,1.0,1.0,1.5,10
A3AI54HV9S6KBO,0.0,0.0,1.0,0,1.5,5
A2DU61EA8UDRUQ,0.0,0.0,1.0,0,0.666666666667,5
A2FUNN2NPIZXIA,0.0,0.125,0.875,2.0,0.142857142857,8
A33GCBZF9ZDCKN,0.0,0.0,1.0,0.5,2.0,6
A3JG1M6IRZ4VHG,0.0,0.0,1.0,1.0,0.0,5
A39O4D0HHPPDQC,0.0,0.0,1.0,1.5,0.25,5
A3UXP9A02SWZI0,0.0,0.4,0.6,1.0,0.25,5
A2EOS8M05D9YR9,0.0,0.166666666667,0.833333333333,1.0,1.0,6
A2HS92ME00KU8Q,0.0,0.0,1.0,2.25,0.666666666667,5
A4KIVZ7QJKSI7,0.0,0.0,1.0,4.0,0.0,6
A1HRLBJO7HOMW9,0.333333333333,0.0,0.666666666667,2.0,0.2,6
A3J0V1TCPPBPZ9,0.0,0.0,1.0,2.0,1.0,6
A3MSFF4QAVBLRW,0.0,0.25,0.75,1.5,0.142857142857,8
A2JOKF3SMF5FTH,0.0,0.285714285714,0.714285714286,1.0,1.33333333333,7
AKVUBE6NBDYHY,0.2,0.4,0.4,3.33333333333,0.25,5
A1RB6WZ33I0E4I,0.166666666667,0.0,0.833333333333,1.0,0.5,6
AP8Y8JLBDVVDF,0.142857142857,0.142857142857,0.714285714286,3.0,0.166666666667,7
A2E6AHFDJ3JBAZ,0.0,0.6,0.4,1.66666666667,0.25,5
A2FFSR1P3DPL65,0.0,0.0,1.0,3.0,1.0,12
A5SD9CRV6B0MI,0.125,0.0,0.875,1.0,0.0,8
A1E4VLDYQH4Q8U,0.357142857143,0.0714285714286,0.571428571429,4.0,0.0,14
A1K99N1QG3GRHP,0.0,0.0,1.0,0,0.75,7
A2UWIWD56X2Z5O,0.166666666667,0.0,0.833333333333,1.95588235294,0.2,6
A1U7XVJWVKN44Y,0.0,0.0,1.0,2.8,1.5,5
ABT2L9VRC7VI,0.0,0.166666666667,0.833333333333,1.0,0.5,6
A32RNLIXZET6HA,0.0,0.0,1.0,0,0.0,5
A1NDN74MFEAB8Q,0.0,0.0,1.0,2.0,0.166666666667,7
A3P7QUP7WCJ09T,0.0,0.0,1.0,0.5,0.0,7
APF674TK9CT9D,0.0,0.0,1.0,0,0.666666666667,5
A3A6Y5ZGLWCLWU,0.0,0.111111111111,0.888888888889,2.5,1.25,9
A32UT2558TKJW7,0.0,0.4,0.6,3.0,0.25,5
A1ALU3PNZQHEPZ,0.0,0.2,0.8,1.0,1.5,5
AL8K3UN5THEN0,0.0,0.2,0.8,0.5,1.5,5
AM6BNER6421P8,0.0,0.25,0.75,4.0,0.0,8
A6NG3QM9DIKYB,0.142857142857,0.428571428571,0.428571428571,2.0,0.75,7
A2YTB14PYBIGAM,0.0,0.2,0.8,1.0,0.25,5
AZN4K2MQZRTBA,0.0,0.0,1.0,1.0,2.0,6
A1NFHZQKFP63PW,0.0,0.166666666667,0.833333333333,3.66666666667,1.0,6
A18YBSASIAFHN8,0.0,0.0,1.0,1.37777777778,1.5,5
AHE36DLV3H6UE,0.0,0.0,1.0,1.0,0.5,6
A2SS8GC2D2XXAA,0.0,0.0,1.0,1.0,1.5,5
ASAJB3STSZOMJ,0.0,0.0,1.0,1.0,0.5,6
A1ILI67JXIBD0A,0.8,0.0,0.2,0,0.0,5
A3LKH7W5VM11CW,0.0,0.0,1.0,1.0,0.714285714286,12
A2SRKF86Q27Z3J,0.2,0.2,0.6,0.666666666667,4.0,5
AMACXKD1SBM6V,0.0,0.0,1.0,3.0,0.6,8
A3LHEVCYEYYWW,0.0,0.0,1.0,2.0,0.8,9
A23PYCN8O9IUNH,0.0,0.0,1.0,2.66666666667,0.666666666667,5
A1NBZSX3MW4BL0,0.0,0.0,1.0,2.0,0.2,6
A30PD7VKIVHUYZ,0.0,0.0,1.0,0,0.0,5
A11RQJFM0BSGTQ,0.0,0.0,1.0,1.0,0.25,5
A34LXKFO801EJM,0.0,0.0,1.0,2.0,0.25,5
A2BJE8PXGMW3WS,0.166666666667,0.333333333333,0.5,0,0.5,6
A1KK7WOQ9L6RVM,0.0,0.0769230769231,0.923076923077,0,1.6,13
AA5D2Q1O4ZMG8,0.0,0.0,1.0,2.0,0.5,6
A3BW96QKQ2QC2I,0.285714285714,0.0,0.714285714286,2.34615384615,0.0,7
A3G1SBT9SVVNRA,0.2,0.6,0.2,2.0,0.666666666667,5
A7EJERNB7IK3Z,0.333333333333,0.0,0.666666666667,3.43333333333,0.0,6
A3J4GX5IY716PR,0.0,0.8,0.2,3.0,0.666666666667,5
A39LWNWVOHCOBB,0.142857142857,0.142857142857,0.714285714286,2.0,0.75,7
A2THK4LTZ1EMCJ,0.0,0.0,1.0,1.6,0.5,9
A2EYITSUKABA1S,0.4,0.0,0.6,1.0,0.0,5
A21ZR18W7U027R,0.2,0.4,0.4,4.0,0.0,5
A16O14C6E47QS1,0.142857142857,0.142857142857,0.714285714286,1.0,0.166666666667,7
A3IHLHVLEMIJ85,0.1875,0.0625,0.75,0,0.6,16
A37P4SIL1YA7MO,0.0,0.0,1.0,0,2.0,6
A3VHYM57PPF56H,0.0,0.142857142857,0.857142857143,0,1.33333333333,7
A2ZJA8E8NU0BMM,0.0,0.0,1.0,6.0,1.66666666667,8
A31O1DSV8T8ZBW,0.125,0.0,0.875,2.0,1.0,8
A1RPBD9ISUCGT8,0.0,0.0,1.0,2.0,1.33333333333,7
A2SVA9RUOD26OQ,0.4,0.0,0.6,2.16666666667,1.5,5
A2D6BCPJETI736,0.25,0.0,0.75,1.0,1.66666666667,8
A3M4OL9Q7B9TQ4,0.0,0.2,0.8,0,0.666666666667,5
A2ZYOHHK3PLV5V,0.2,0.0,0.8,0,0.25,5
A11MUM9MHXRHDU,0.222222222222,0.111111111111,0.666666666667,2.0,2.0,9
A3U7R7U3A5LV6,0.0,0.285714285714,0.714285714286,1.75,2.5,7
A1380YP0RPTY69,0.0,0.0,1.0,2.5,0.75,7
A1NZIMA3CT1GRW,0.142857142857,0.142857142857,0.714285714286,0,6.0,7
A35PW6IZOD4KB3,0.166666666667,0.166666666667,0.666666666667,0,0.5,6
A2UG220UJU5DO,0.0,0.25,0.75,5.87399598394,0.142857142857,8
AFDPEDMUL0J54,0.0,0.2,0.8,3.0,0.0,5
A31IY6XGN4Q9DK,0.0,0.0,1.0,2.0,0.666666666667,10
A1WMJZUO43V2T6,0.0,0.111111111111,0.888888888889,0.666666666667,3.5,9
A1R6DKN9YQ2YU1,0.1,0.0,0.9,1.0,0.111111111111,10
A201QRZNUCD6US,0.142857142857,0.142857142857,0.714285714286,0,0.166666666667,7
A2FHWE9HV3OJC3,0.0,0.0,1.0,0,0.666666666667,5
A1481LYWRSWB5V,0.0,0.0,1.0,3.75,0.5,6
A2KQAQR3F2Z4KD,0.0,0.4,0.6,0,1.5,5
A3B6OG1FVT1M6Z,0.333333333333,0.0,0.666666666667,1.0,0.2,6
A23OEEGA8CY9GP,0.0,0.0,1.0,0,0.25,5
A4ANH9BIZPJMR,0.0,0.0,1.0,2.0,0.4,7
A32W6JYF1WOKGJ,0.0,0.0,1.0,2.66666666667,0.0,9
A3PMKHT3YMLAUE,0.285714285714,0.285714285714,0.428571428571,1.875,0.166666666667,7
AYLLSFYS3UP1H,0.0,0.0,1.0,1.08333333333,0.25,5
A38C12950IM24P,0.0,0.0,1.0,1.0,0.2,6
A38UMFNL8ZR60W,0.0,0.0,1.0,2.0,0.0,5
AP14KA8F4ZPIL,0.5,0.125,0.375,1.0,1.66666666667,8
A1JI3HJFTDQ3,0.0,0.0,1.0,2.0,0.166666666667,7
A3KV6D2T57CMTD,0.0,0.0,1.0,0,0.666666666667,5
A1JVAIN63IW3O9,0.2,0.2,0.6,1.0,0.0,5
A3G1M8OEWCJPBO,0.0,0.142857142857,0.857142857143,1.5,0.4,7
A3MNFE8HZDJ3WC,0.0,0.0,1.0,2.0,0.0,6
A19G4SYRELEN,0.166666666667,0.166666666667,0.666666666667,0,1.0,6
AC3P8IKGQ70IH,0.0,0.166666666667,0.833333333333,2.0,1.0,6
A36IC8G87V6DNI,0.0,0.285714285714,0.714285714286,2.3,0.4,7
A14WOMCBLTBS0S,0.2,0.0,0.8,1.3,1.5,5
A2MGGTDT8AMKJ5,0.4,0.2,0.4,0.5,1.5,5
A37VII7HZ2P2P0,0.0,0.0,1.0,1.0,0.5,6
A13TY5P2P593VW,0.2,0.0,0.8,0,0.666666666667,5
A3U6QM5A7D8E3H,0.0,0.125,0.875,2.0,0.333333333333,8
A1VB2MAKBKVZHU,0.0,0.0,1.0,3.0,0.0,6
A3HGJ6LJV4XQL5,0.0,0.0,1.0,2.0,0.4,7
A236RYWNTAABDC,0.0,0.166666666667,0.833333333333,1.0,0.2,6
A2Z57YUS15I1VQ,0.0,0.0,1.0,0,1.5,5
A18PLCBF4Q9BPL,0.0,0.0,1.0,1.0,0.25,5
A3F9HC4FDZ6TG4,0.0,0.0,1.0,4.0,0.333333333333,8
APKHI1AD9AYZW,0.0,0.4,0.6,1.0,0.666666666667,5
A3E78E4OXYE6ZB,0.4,0.0,0.6,1.75,0.666666666667,5
A7VA8V8UG2TGZ,0.285714285714,0.428571428571,0.285714285714,3.0,0.75,7
A2AM0KWHGEOGMB,0.0,0.0,1.0,3.58974358974,0.25,5
A2EJGRN3T5PHSA,0.6,0.0,0.4,2.1,0.0,5
A3SBFK6VX93LKG,0.5,0.333333333333,0.166666666667,1.0,0.5,6
A23OJHY6K5APO4,0.0,0.0,1.0,0,1.0,6
A1W7TX5CIQ1U6I,0.0,0.222222222222,0.777777777778,1.0,0.5,9
A31V8SGU4P2V9P,0.666666666667,0.333333333333,0.0,1.8,0.2,6
A38CILBILCG690,0.333333333333,0.0,0.666666666667,2.0,2.0,6
A1PWZVVCN8B3KT,0.0,0.0,1.0,0.5,0.666666666667,5
A93PJD773AO07,0.133333333333,0.0666666666667,0.8,1.5,1.14285714286,15
A2C6CCCE83YTWO,0.0,0.0,1.0,4.83333333333,0.125,9
A1SS36IZR4ZTCT,0.125,0.125,0.75,2.33333333333,0.142857142857,8
A3K7RNP14Y1AO9,0.333333333333,0.0,0.666666666667,1.16666666667,0.2,6
AFIGKT2L7AG2,0.0,0.0,1.0,1.0,0.0,5
A24U7Q0A3O47FL,0.2,0.4,0.4,1.0,0.0,5
ADR9KROI61DFJ,0.0,0.0,1.0,1.0,0.6,8
A39F3J59AAW5DE,0.0,0.0,1.0,1.5,0.0,5
A26NSWOAKB86LM,0.2,0.2,0.6,2.0,0.666666666667,5
A16KVBUQ36K7F6,0.0,0.0,1.0,1.0,0.0,7
ALLGJN2F9YZI9,0.0,0.4,0.6,0,0.666666666667,5
A2CF3N6HLQ13XE,0.125,0.125,0.75,1.5,1.66666666667,8
A45WVAPIFZHTA,0.0,0.0,1.0,0,0.2,6
A1P2T7WWTI9LX5,0.0952380952381,0.0952380952381,0.809523809524,9.41666666667,0.5,21
AI2L9FSKR8RKA,0.2,0.0,0.8,1.0,1.5,5
A3ARPX7JBNT3N8,0.333333333333,0.0,0.666666666667,2.0,1.0,6
A2XHB2CUBRUE1M,0.2,0.0,0.8,0,0.111111111111,10
A2Y89TNKF5LHPB,0.0,0.0,1.0,1.0,0.166666666667,7
A2PMUTMQYT61TK,0.0,0.0,1.0,1.0,0.2,6
A2VSKUR61RYPYH,0.0,0.0,1.0,2.5,0.75,7
A18XHKSYMXJ5AZ,0.2,0.0,0.8,0.8,1.5,5
A1GUNZMIC8AHPY,0.111111111111,0.111111111111,0.777777777778,3.0,0.285714285714,9
AI7MN9X5KY52E,0.0,0.0,1.0,2.0,1.5,5
A2GCVCOQXGL8YA,0.2,0.6,0.2,4.60671256454,0.0,5
A33G9OYWSOVS9O,0.0,0.0,1.0,0,4.0,5
A2JWIS1RGFJLYM,0.0,0.0,1.0,2.0,0.0,6
A3P13EXDQUUGNN,0.142857142857,0.142857142857,0.714285714286,1.5,0.75,7
A2RT486JOC6POS,0.333333333333,0.111111111111,0.555555555556,1.0,0.8,9
A32ORI2CEEAIP4,0.0,0.2,0.8,2.38235294118,0.0,5
A286ND503O4ZDE,0.2,0.2,0.6,0.833333333333,0.25,5
A1V9QW9AVKUC68,0.0,0.0833333333333,0.916666666667,2.83333333333,0.333333333333,12
AT8Z5X5QNIQRS,0.4,0.0,0.6,0,0.0,5
A1WB6AYAGLL8BW,0.0,0.0,1.0,0,1.0,6
AXRYNE3HCRFS5,0.0,0.0,1.0,1.0,0.2,6
A166O5R712PA3N,0.0,0.0,1.0,2.88571428571,0.25,5
A1BTZR7JPFYP5H,0.166666666667,0.5,0.333333333333,1.40909090909,0.5,6
A2E0QF9QYSN736,0.0,0.166666666667,0.833333333333,1.83333333333,0.2,6
A3Z6Q3EM84R9U,0.0,0.0,1.0,0,1.0,8
AVM7U9GLJALX5,0.166666666667,0.166666666667,0.666666666667,1.44976076555,0.0,6
A3QFD0J9ZWFOHX,0.166666666667,0.166666666667,0.666666666667,1.0,0.0,6
A1401HNR1I5OM8,0.0,0.142857142857,0.857142857143,2.8,0.4,7
A1Q3VZH3TP8DFN,0.1,0.0,0.9,2.5,0.428571428571,10
A2ETBGX8QI5MHP,0.0833333333333,0.0833333333333,0.833333333333,4.0,1.0,12
AB5PBUUJ4HSEL,0.0,0.333333333333,0.666666666667,3.0,1.0,6
A16LOH82SZMZJY,0.0,0.0,1.0,0,0.666666666667,5
A1DVSGZNWY0E19,0.142857142857,0.0,0.857142857143,0,6.0,7
A17ZGQ2TTE8IYI,0.0,0.0,1.0,2.13888888889,0.4,7
A3NL5XL863JAA8,0.166666666667,0.0,0.833333333333,2.85714285714,0.5,6
A2MAR0DKEW12I,0.0,0.0,1.0,1.0,0.666666666667,10
A14SHX81H8FGDO,0.0666666666667,0.0,0.933333333333,2.0,1.5,15
AJHGZFFXMZ3MT,0.0,0.0,1.0,0.833333333333,1.33333333333,7
A28551SHA945B5,0.166666666667,0.166666666667,0.666666666667,0.5,0.2,6
A2D5YYS50BVOYV,0.0,0.0,1.0,1.66666666667,0.2,6
A3QQ4CDJB561L4,0.0,0.0,1.0,0,1.0,6
AZC097NSZCUQ8,0.0,0.0,1.0,3.0,1.6,13
A14GS1XORCUL9C,0.0,0.2,0.8,2.0,1.5,5
APXGYT4ERQ2RN,0.1,0.0,0.9,3.0,0.111111111111,10
AQ9MK6B6ZCAJ,0.0,0.0833333333333,0.916666666667,0,0.0909090909091,12
A1S8X1TY96UZNM,0.0,0.0,1.0,1.0,1.5,5
A1R9U2OOP95CQY,0.0,0.0833333333333,0.916666666667,2.0,0.5,12
A32R4DQT9IVT3X,0.0,0.0,1.0,1.35714285714,0.25,5
A2FZ4MFRMJBBC7,0.2,0.0,0.8,1.875,0.25,5
A3JZCTLYGJW4A1,0.166666666667,0.166666666667,0.666666666667,1.0,0.5,6
A2AJAS0LMN4PNH,0.0,0.0,1.0,0.0,0.0,5
A1JCOIBWBK4M92,0.0,0.0,1.0,1.0,0.0,5
A28P4W6WSKFEFL,0.0,0.2,0.8,0,4.0,5
A2X39LNU6YM2AI,0.0,0.0,1.0,1.0,0.666666666667,5
A2H9P09BSONTZH,0.0,0.2,0.8,1.0,0.25,5
A18AVHAKK13KMF,0.142857142857,0.0,0.857142857143,2.0,0.166666666667,7
