reviewerID,negative,neutral,positive,helpfulness,burst,count
A3PQKVAA9119VL,0.0,0.0,1.0,0,5.0,6
A20FW880UV3XZ3,0.117647058824,0.0,0.882352941176,5.07547088629,0.214285714286,17
A1RC83U8UPW23Z,0.037037037037,0.185185185185,0.777777777778,20.6535185353,0.173913043478,27
AQGUQEGBHBK37,0.0,0.2,0.8,3.76666666667,0.666666666667,5
A36JEQTALJW1QN,0.692307692308,0.0,0.307692307692,2.7,0.0,13
A2SQ3MT8XI7840,0.0,0.0,1.0,3.97,0.4,7
A1JSPVBO30TFSE,0.0952380952381,0.285714285714,0.619047619048,11.3732587981,0.105263157895,21
A38J6SR6ZFTU3K,0.0,0.2,0.8,0,0.0,5
A2L3R1SQPCT8MV,0.4,0.3,0.3,6.0,0.0,10
A2U4HUOAYQWXW8,0.305555555556,0.166666666667,0.527777777778,15.264363129,0.333333333333,36
A3OMULJI0PSEF9,0.444444444444,0.222222222222,0.333333333333,5.69736842105,1.25,9
A264OXT57WJDBL,0.0,0.0,1.0,2.22222222222,0.0,5
A1GM8TOTBWLCTB,0.272727272727,0.0,0.727272727273,7.63139868262,0.1,11
A1KECT66EGD1Z8,0.166666666667,0.166666666667,0.666666666667,2.66666666667,0.2,6
A36JY9OON1VLG4,0.333333333333,0.111111111111,0.555555555556,3.34285714286,8.0,9
A2VIDGW1HWYDWV,0.0,0.0,1.0,0,0.75,7
ACDJYQK8NC88R,0.0,0.0,1.0,0,0.4,7
A30WFGZWZ9KDQV,0.0,0.142857142857,0.857142857143,0,2.5,7
A2LPNJNIZQ0S85,0.2,0.0,0.8,0.0909090909091,0.666666666667,5
A2ANOCIP0OC3DF,0.0,0.0,1.0,2.0,5.0,6
A1UX0U1W1SEWIB,0.0,0.0,1.0,0.2,0.0,6
AGJM390OIKLPZ,0.0,0.166666666667,0.833333333333,1.93333333333,0.5,6
A3B9QABFEA2VKD,0.25,0.0833333333333,0.666666666667,6.128667313,0.5,12
A16Y38XB7IH852,0.0,0.0625,0.9375,7.39005602241,1.0,16
A5CNRZFVZ4125,0.0,0.4,0.6,0,1.5,5
A331TI4OHG752U,0.0,0.0,1.0,1.0,1.5,5
A2GY2CR1J65GD5,0.111111111111,0.0,0.888888888889,0.5,3.5,9
A3PMRSKDTVGTBE,0.5,0.1,0.4,5.45952380952,0.111111111111,10
A1RIJ1VWLE0L3N,0.0,0.0909090909091,0.909090909091,2.13333333333,1.75,11
AHTZWE19ZBOH7,0.0,0.0,1.0,0.75,0.0,5
A2GCEQZST295LO,0.0,0.0,1.0,2.0,0.25,5
A1MZQ1IATLGS7H,0.238095238095,0.047619047619,0.714285714286,9.40639097744,0.3125,21
A3SZH5RP8GG438,0.4,0.0,0.6,1.79973474801,0.666666666667,5
A1XM302GQAWYG,0.0,0.0238095238095,0.97619047619,12.331092437,0.105263157895,42
A292UOP38X5JHK,0.0,0.272727272727,0.727272727273,8.70952380952,0.833333333333,11
A2GTRMM9BBU0SG,0.5,0.333333333333,0.166666666667,1.1,0.0,6
A5R8B7UK8WPOS,0.2,0.0,0.8,2.5,0.25,5
A2HXEJXEQQTM1D,0.0,0.0,1.0,0.5,0.0,6
ARIYXUQ2V1OXD,0.0,0.166666666667,0.833333333333,3.61646423752,0.2,6
A2DJBB092JF5I3,0.0,0.0,1.0,2.21428571429,0.666666666667,5
AD8SR4DNEN1YM,0.4,0.2,0.4,0,1.5,5
ANTZDY6MNFIHW,0.214285714286,0.285714285714,0.5,9.55149295149,0.0,14
AM7ZCZ9ZHHZ9B,0.2,0.1,0.7,2.34727272727,0.428571428571,10
A2B7CSMJ1S84QK,0.0,0.142857142857,0.857142857143,1.0,0.75,7
A17JVVAKWEB0M,0.0,0.0,1.0,8.08012820513,0.125,9
A300FZS4M8ZG7N,0.166666666667,0.0,0.833333333333,2.33333333333,0.2,6
A2ETP93B7Z7CLM,0.0,0.0,1.0,0,1.5,5
A333UIZ4BP6RL3,0.0,0.142857142857,0.857142857143,1.71428571429,0.166666666667,7
A3VK5RYGU94X5Q,0.142857142857,0.285714285714,0.571428571429,9.70588235294,0.555555555556,14
A3P07C1HLOWDYP,0.0,0.3,0.7,1.8,2.33333333333,10
A2TBGYG7BI8SWD,0.4,0.4,0.2,3.54545454545,0.25,5
APY6W0DV79QES,0.2,0.2,0.6,2.0,0.666666666667,5
A64BAVPGEW193,0.375,0.0,0.625,2.16666666667,2.2,16
ADL6PIQM886NB,0.3,0.2,0.5,6.0,0.428571428571,10
A2AH68QVDMWV3G,0.0,0.0,1.0,1.66666666667,4.0,5
AXZZNAP5XGMBC,0.375,0.25,0.375,5.81818181818,0.142857142857,8
A10W2QTBTVV6RQ,0.0,0.0,1.0,6.11959415051,0.555555555556,14
A1PJKGNMUEGEWO,0.0,0.133333333333,0.866666666667,7.55555555556,0.666666666667,15
A2EAKHHQM1C958,0.0,0.0,1.0,2.5,0.222222222222,11
A1NDOQNA06X8N8,0.0,0.0,1.0,9.78484848485,0.0666666666667,16
A2RWZQ8HX2PMWL,0.0,0.25,0.75,2.26666666667,1.0,8
A26255E0YUCEAC,0.0,0.0,1.0,6.0,0.111111111111,10
A1HRKV1Y2USPBJ,0.0,0.0,1.0,0,0.5,6
APYECAJ7TSGXR,0.0,0.2,0.8,1.0,0.25,5
A1SHIRBJB8BCWW,0.166666666667,0.166666666667,0.666666666667,1.5,1.0,6
A2URAMZ5SJ26KA,0.0,0.2,0.8,0,1.5,5
A23KK6E4DUUX2X,0.2,0.2,0.6,3.99839124839,0.0,5
A2Z88UTCZMFZWP,0.625,0.125,0.25,4.90714285714,0.142857142857,8
A17NVM7IAPF2NS,0.125,0.0277777777778,0.847222222222,51.106024219,0.142857142857,72
A3NORUUG9HYUQY,0.666666666667,0.2,0.133333333333,4.62511101192,0.0,15
A1N528QZ6Z32I8,0.2,0.2,0.6,2.66666666667,4.0,5
A2E095G6QOQJCB,0.111111111111,0.0,0.888888888889,4.24545454545,0.8,9
A28LO98DHFDWW5,0.0,0.2,0.8,2.80481707317,0.0,5
A1Q45JLC7C0FMK,0.0,0.0,1.0,1.0,1.5,5
AKTRC2Q7D9ICJ,0.0,0.0,1.0,1.0,6.0,7
AX72UYG3QIWUU,0.2,0.1,0.7,2.7380952381,1.5,10
A3CZ1THUNMJ898,0.125,0.0,0.875,6.21666666667,0.142857142857,8
A28JCG3M2EDROQ,0.0,0.166666666667,0.833333333333,1.5,0.5,6
A8GQ7G2HRJMES,0.142857142857,0.0,0.857142857143,3.72580645161,0.0,7
AMSSULETEC4SK,0.0869565217391,0.130434782609,0.782608695652,3.0,1.875,23
AX2OGQ9OQ4P5O,0.1,0.0,0.9,6.26069347988,0.111111111111,10
A46DXOQTGFYNB,0.0,0.0909090909091,0.909090909091,2.5,4.5,11
A33SPVVRBCIXFX,0.0,0.0,1.0,2.0,0.0,5
AIC7J32QZY2KF,0.0,0.1,0.9,12.1372375527,0.428571428571,20
A3B21QOZCOMP07,0.0,0.166666666667,0.833333333333,4.27450980392,0.2,6
A3J1UVDT0KV73M,0.0,0.285714285714,0.714285714286,1.95,0.4,7
A25DP3DWUXSS48,0.0,0.0,1.0,0,2.0,6
A1OJV97CEXSJQE,0.4375,0.125,0.4375,4.7803030303,0.333333333333,16
A2K7V3G4598QRF,0.166666666667,0.0,0.833333333333,2.78125,0.2,6
A2Y9QPXC4MDACP,0.4,0.2,0.4,0.833333333333,0.0,5
A38C12950IM24P,0.0526315789474,0.0,0.947368421053,10.7673745174,1.23529411765,38
A1SIAC1Q9Z3KK4,0.875,0.125,0.0,5.7130952381,0.0,8
A15N98C8HBYE85,0.0,0.0,1.0,0,3.0,8
A3QNRGWCNJPV0W,0.833333333333,0.0,0.166666666667,2.07536231884,0.2,6
A1DU6O0S1LSD2V,0.142857142857,0.142857142857,0.714285714286,2.8275862069,0.4,7
A22VUQ0X4NGOUD,0.0,0.0,1.0,3.2380952381,0.25,5
A37LCWTTQMBMFX,0.0,0.0,1.0,0,0.5,6
A17RFLJLYCW3UT,0.2,0.0,0.8,1.08333333333,0.666666666667,5
A1NR59KNVO9QQY,0.0,0.0,1.0,4.12023486902,0.0,8
A300RFTV7HKI5S,0.0,0.0,1.0,1.0,1.0,6
A1TYKGNEBYLWSG,0.142857142857,0.0,0.857142857143,8.35701368524,0.0769230769231,14
A1SYECV0QMRKEW,0.2,0.0,0.8,1.50256410256,0.25,5
A6AOLZK82A67C,0.0,0.0,1.0,1.0,1.33333333333,7
A17HH30G598AQZ,0.0769230769231,0.0,0.923076923077,3.95,1.6,13
AA1D9EF5KV2GU,0.875,0.0,0.125,5.30172064777,0.0,8
ARVFUQR7GHTZN,0.125,0.0,0.875,1.0,1.0,8
A1BJQ04LDU8V97,0.0,0.0,1.0,3.75657894737,0.166666666667,7
ARBA3PVDL118W,0.192307692308,0.307692307692,0.5,9.51475519785,0.181818181818,26
A38JWSLCF9AYOZ,0.0,0.0,1.0,3.88888888889,0.0,9
A3HUH5BWEYVXGK,0.0,0.0769230769231,0.923076923077,6.33333333333,0.0,13
A2OXT0UOS9Z3NZ,0.4,0.2,0.4,1.26373626374,0.25,5
A37P3IV8758KUL,0.105263157895,0.105263157895,0.789473684211,7.94932840611,0.727272727273,19
A2J64WTUWNOIZG,0.0,0.0,1.0,2.5,0.666666666667,5
A1N39INABPHEJ7,0.142857142857,0.0,0.857142857143,0,2.5,7
A10N9TXPFRZQWI,0.2,0.2,0.6,0.0,1.5,5
A252C0QOSW4HN7,0.0,0.0,1.0,0,1.5,5
A2BCN3ENJFBRYK,0.0,0.2,0.8,0,0.666666666667,5
A27F3HEBT2GTR3,0.2,0.0,0.8,3.95714285714,0.25,5
A2UEG74NV92Q7M,0.3,0.1,0.6,4.05396825397,1.5,10
A1S7E107X1WCVH,0.0,0.0,1.0,4.56428571429,0.0,6
A1GWPAZBGMUAFJ,0.263157894737,0.210526315789,0.526315789474,6.47939379699,0.1875,19
A1TGVU5DK5M68C,0.0,0.0,1.0,1.0,0.666666666667,5
A22Y1BUB20E150,0.153846153846,0.153846153846,0.692307692308,13.5375,2.71428571429,26
A2Z4OPMNJFKM4B,0.0,0.2,0.8,0,1.5,5
ALPPNARTTCYKJ,0.0,0.0,1.0,4.84498746867,0.0,8
A25A8ZGP4O4W24,0.0,0.0,1.0,1.0,1.0,8
A9OPC4VVGTZ5L,0.166666666667,0.333333333333,0.5,0.428571428571,1.0,6
A2WS5PIRRGJQSQ,1.0,0.0,0.0,1.3956043956,0.0,5
A3ABL0VZDW7Y7O,0.0,0.0,1.0,2.0,4.0,5
AMOOZTG4PEUVD,0.0,0.125,0.875,0,1.0,8
A34UHNPVR22QAV,0.4,0.0,0.6,2.72045454545,0.0,5
A1VLNKVW8HS9XL,0.5,0.0,0.5,3.92121212121,0.0,6
A3OH1F002DVLKQ,0.0,0.0,1.0,1.0,1.5,5
A2GCVCOQXGL8YA,0.2,0.4,0.4,3.23076923077,0.25,5
A2AC6GQ24S45GA,0.0,0.2,0.8,1.0,0.0,5
A2XUT9AH2M7GPO,0.0,0.0,1.0,4.96551724138,0.5,6
A4VF4V6A4W0H7,0.652173913043,0.0434782608696,0.304347826087,13.6993551423,0.642857142857,23
A166O5R712PA3N,0.0,0.0,1.0,3.11538461538,0.166666666667,7
A6GKXUU9AOV65,0.2,0.2,0.6,2.64444444444,0.0,5
A3BHLDDEXO8KU7,0.0,0.0,1.0,1.0,2.0,12
A3C8H43HI6ODOA,0.0,0.0909090909091,0.909090909091,1.66666666667,0.375,11
A21IBMN32YHKUF,0.166666666667,0.0,0.833333333333,2.52032520325,0.2,6
A1YGNMA5N7UM55,0.0,0.2,0.8,2.16666666667,0.0,5
A1IBKANWDYYFMV,0.166666666667,0.25,0.583333333333,5.04523809524,0.2,12
A37IXNK8TA0IK5,0.0,0.0,1.0,2.65,3.66666666667,14
A17EOSFCIJYIIT,0.4,0.2,0.4,2.0,4.0,5
A1PB2F0U6WDZUE,0.5,0.0,0.5,3.6,0.0,6
A3PDGWYC08DXF4,0.0,0.0,1.0,2.0,0.0,6
A23PRCK9974NFF,0.0833333333333,0.416666666667,0.5,7.98960097873,0.333333333333,24
AE8N7HGKQYFO8,0.0,0.166666666667,0.833333333333,1.3,0.2,6
AQ6AGWKWMTY8H,0.125,0.125,0.75,5.92307692308,0.142857142857,8
A2WTO0ST2SUUY9,0.111111111111,0.222222222222,0.666666666667,4.0,1.25,9
A3FZAGHFSOZWEV,0.1,0.1,0.8,2.66666666667,0.25,10
A267RZGUQ6KM2L,0.0,0.375,0.625,4.92228851754,0.0,8
A15LAHNIXUF3XN,0.0,0.3,0.7,1.04432234432,0.25,10
A9KPXWI692QBM,0.0,0.0,1.0,1.5,1.66666666667,8
AS93XNH4USS43,0.125,0.25,0.625,2.81904761905,0.6,8
ASMR5IORRX117,0.230769230769,0.0,0.769230769231,6.03333333333,0.3,13
AF2701PDSJZT9,0.222222222222,0.111111111111,0.666666666667,5.41666666667,0.0,9
A3L9E0YI7C5G0W,0.0434782608696,0.130434782609,0.826086956522,1.7619047619,0.916666666667,23
A3H5GRAFQ3YVVV,0.416666666667,0.0833333333333,0.5,3.49225202902,0.0909090909091,12
AWFDFLR1DA23A,0.0,0.0597014925373,0.940298507463,39.3919482305,0.595238095238,67
AS1A1K6AOKPEZ,0.0,0.0,1.0,0,5.0,6
A4SVWR345W2K7,0.2,0.2,0.6,1.97142857143,0.0,5
AMG88KV31ZIIO,0.285714285714,0.285714285714,0.428571428571,1.38773784355,0.0,7
A2DCMY3YS8YCHV,0.2,0.0,0.8,1.0,1.5,5
A2O6FNFP7Z71XG,0.0,0.0,1.0,0.5,0.142857142857,8
A1FA33FKY3BH13,0.166666666667,0.166666666667,0.666666666667,4.75,0.5,6
A3QN1DHU09PHZ5,0.166666666667,0.166666666667,0.666666666667,0,1.0,6
AC8RILXZ1DKQ8,0.125,0.0,0.875,0,0.333333333333,8
A15FCXU6DL77HW,0.0,0.0,1.0,2.82142857143,0.666666666667,5
AVQRBE2Z9Z220,0.0,0.0,1.0,1.85714285714,1.0,6
ASWBVMZAGFKXW,0.133333333333,0.133333333333,0.733333333333,15.7753519919,1.30769230769,30
AHAI51ODZTVPQ,0.0,0.2,0.8,6.36923076923,0.875,15
A15A8X8AGG8EJI,0.0,0.0,1.0,1.66563467492,0.4,7
A2WW05ECGJLY7C,0.0,0.0,1.0,3.0,0.25,5
A1IOTR3KTJHS8R,0.0,0.142857142857,0.857142857143,0,0.4,7
A2BXIIRN07VR2K,0.0,0.166666666667,0.833333333333,1.0,1.0,6
A2LU0TDP2264E4,0.4,0.2,0.4,0.0,0.25,5
A1JA9E5GENFLZ1,0.4,0.4,0.2,2.36078431373,0.25,5
A3UIAJJNJPZ7XL,0.0909090909091,0.181818181818,0.727272727273,4.80700280112,0.375,11
A5G3GY4XV6E7A,0.125,0.125,0.75,1.14285714286,0.333333333333,8
AI8EMB0HUC6Z5,0.2,0.0,0.8,0.666666666667,0.25,5
A37RSKWHH05XI7,1.0,0.0,0.0,3.4535895819,0.0,7
A7MX2M9I4A4H1,0.0,0.0,1.0,2.16666666667,0.25,5
AC5SRB7KCAIEE,0.0,0.0666666666667,0.933333333333,12.3679969154,0.153846153846,15
A3NX7MUQ1R8KCP,0.0833333333333,0.0,0.916666666667,1.0,0.2,12
A3PJW6NSKIF1IN,0.0,0.2,0.8,4.63716108453,0.25,5
A1MI89BEP1GNO1,0.0,0.0,1.0,1.5,0.666666666667,5
A949CWG2YGIP9,0.2,0.2,0.6,1.66666666667,0.25,5
A19OUUT4SWU7GH,0.0588235294118,0.235294117647,0.705882352941,8.65,0.214285714286,17
A37UAHTBOZP9V2,0.2,0.2,0.6,1.0,0.25,5
AP1VX57X041IG,0.2,0.2,0.6,2.85,0.25,5
A1J1MTCRIMX37I,0.1,0.0,0.9,1.0,0.25,10
AV30MMFR2OG90,0.142857142857,0.285714285714,0.571428571429,5.48928571429,0.4,7
AYJFI9R30MJD6,0.0,0.166666666667,0.833333333333,0,1.0,6
A1T0PKFCC60NNK,0.0,0.0,1.0,0,0.666666666667,5
A1IUIXVY1L3U53,0.0,0.25,0.75,5.5,1.66666666667,8
A2H6ONPV41H6TM,0.142857142857,0.285714285714,0.571428571429,2.83333333333,0.166666666667,7
A2PK4H3UK51SJ1,0.222222222222,0.0,0.777777777778,2.85666666667,0.0,9
A3KS7FVBBMGQCL,0.0,0.0,1.0,1.0,0.75,7
A3LLTA3XTO5CQQ,0.0,0.0,1.0,1.0,0.666666666667,5
A162A4PXARDBKQ,0.2,0.2,0.6,0.285714285714,4.0,5
A1EI0SBS4BBMOE,0.142857142857,0.142857142857,0.714285714286,1.93333333333,0.4,7
A38O4HTMEOTV89,0.0,0.0,1.0,0,4.0,5
A243HY69GIAHFI,0.285714285714,0.142857142857,0.571428571429,16.7283609092,0.166666666667,21
ALKYJRBEY9I9J,0.8,0.0,0.2,0.462316519623,0.0,5
A24S4PQTXO18B5,0.0,0.0,1.0,0,3.0,12
A18E63ZGK6WZS7,0.0,0.0,1.0,0,2.0,6
A2S1G3AECXYEP7,0.363636363636,0.0,0.636363636364,1.47222222222,0.222222222222,11
A18A6D2CN2Z7FS,0.0833333333333,0.0,0.916666666667,2.0,1.0,12
A1J7V81ELROGOJ,0.0,0.4,0.6,1.5,0.25,5
A3GOEGYML6WM14,0.0,0.0,1.0,0.5,0.2,6
A16R09SYQR13YW,0.0,0.0,1.0,0.75,0.2,6
A12B1FJ9G5ZTN4,0.0,0.0,1.0,1.5,0.666666666667,10
A2K6J7TAS1BBPU,0.222222222222,0.111111111111,0.666666666667,0.5,3.5,9
A3OY03STLZCY1,0.0,0.4,0.6,2.0,4.0,5
A1NRNRWMVN04I5,0.1,0.1,0.8,1.25,0.666666666667,10
A1TOMT7QIOA78E,0.0,0.0,1.0,4.26666666667,4.0,5
A2FPIG2WVZRRL6,0.037037037037,0.0,0.962962962963,12.2436147186,0.35,27
ASPNP0QLJSR0J,0.0,0.166666666667,0.833333333333,0.619047619048,0.5,6
A3GAHSKFONFZRR,0.285714285714,0.285714285714,0.428571428571,4.1,0.0,7
A39JDEY3EQQQ89,0.0,0.125,0.875,0,3.0,8
ARQR3GG2YUWO8,0.166666666667,0.666666666667,0.166666666667,3.16666666667,0.2,6
A22LAB0JXZUKO0,0.142857142857,0.0714285714286,0.785714285714,10.775,1.0,14
A3GRU9732S4V1U,0.0666666666667,0.0666666666667,0.866666666667,11.375,0.0714285714286,15
A1LEYE5S5I59RE,1.0,0.0,0.0,2.08888888889,0.0,5
A40U7H654PKMI,0.0,0.0,1.0,1.0,2.5,7
A3SYB4E5MCEBZL,0.0,0.0,1.0,0.666666666667,0.166666666667,7
A1I7AKMCCSD427,0.0,0.0,1.0,0.333333333333,0.666666666667,5
A1OUC36X8C5S49,0.333333333333,0.166666666667,0.5,1.0,1.0,6
AJ96M4TN1DUBL,0.133333333333,0.133333333333,0.733333333333,3.07692307692,2.0,15
A2V1S8KZM8NCWK,0.333333333333,0.0,0.666666666667,2.10465838509,0.0,6
A3N1V8LIFT0RU6,0.181818181818,0.0909090909091,0.727272727273,5.03159602727,0.1,11
A1XXZEIX5VNVKF,0.0,0.0,1.0,1.28571428571,1.2,11
AJ92DU5T9WUJ3,0.0,0.0833333333333,0.916666666667,6.96136363636,0.0,12
A2S244KFX0745K,0.0,0.0833333333333,0.916666666667,3.5,0.5,12
A1N3X6P5FU8ATW,0.0,0.2,0.8,3.93333333333,0.25,5
A2USNX0QQDX07O,0.8,0.0,0.2,2.06666666667,1.5,5
A1L040P4L4GBJ5,0.111111111111,0.0,0.888888888889,0.772727272727,2.0,9
A387GJKV8S6BHV,0.1,0.0,0.9,4.77619047619,1.0,10
A2S5HW3UINM9TD,0.142857142857,0.0,0.857142857143,3.42934782609,0.0,7
A2SEDOU3FLCCA0,0.0,0.0555555555556,0.944444444444,3.15952380952,0.2,18
A2T71JNR3C2DY1,0.5,0.0,0.5,3.0,0.2,6
A23RETB9QR3N6S,0.5,0.333333333333,0.166666666667,2.84615384615,0.0,6
A156NYPK4Q1LOF,0.0,0.0,1.0,1.0,1.75,11
A2KS95IGV6RI98,0.4,0.0,0.6,3.63431013431,0.0,5
A1NJ3SRMUS03PI,0.0833333333333,0.0833333333333,0.833333333333,5.84259259259,0.333333333333,12
A13NMX76YZDZMK,0.125,0.0625,0.8125,2.76666666667,0.230769230769,16
A3CG6VESPN5QOX,0.0,0.125,0.875,1.5,1.0,8
A30742L6VTEF22,0.02,0.06,0.92,27.6297619048,0.0869565217391,50
A13UD5YWY2I8KT,0.0,0.142857142857,0.857142857143,1.2,2.5,7
A2KGV54PN6ED1E,0.0,0.0,1.0,0.0,1.0,6
A3HG8N8TWRV10G,0.0,0.111111111111,0.888888888889,1.0,2.0,9
A2ZPCX9JXOQSS5,0.0,0.0833333333333,0.916666666667,1.0,2.0,12
A10XIH83Y8ER7Z,0.0,0.0,1.0,2.27272727273,0.25,5
A1TQI6MZQMNMW3,0.0,0.2,0.8,4.5,0.666666666667,5
A3ER9KRFG344WX,0.0,0.0,1.0,3.78519668737,0.25,5
A2FSUEOUNU88KG,0.0,0.285714285714,0.714285714286,4.67777777778,0.166666666667,7
A226LM0T22LO6X,0.0,0.0,1.0,0,4.0,5
A1TUZY4HNO1VMP,0.3,0.1,0.6,0.5,4.0,10
A3OYQLC328ZOL1,0.0,0.333333333333,0.666666666667,4.33333333333,2.0,6
A1GRFKOIAYG1C6,0.5,0.125,0.375,6.33333333333,0.0,8
A24U1EL8CS6APC,0.0731707317073,0.463414634146,0.463414634146,8.36558441558,0.518518518519,41
A3HWB36LLQAMXH,0.0,0.0,1.0,0.5,0.4,7
A1PIT9HJCBPOES,0.0,0.0,1.0,0,1.33333333333,7
A309K9I50AISC9,0.333333333333,0.166666666667,0.5,0.0,5.0,6
A14TQRT70DPFQP,0.0,0.2,0.8,7.94655172414,0.5,15
A1Q7YZHN76FO38,0.0,0.0,1.0,1.4,1.5,5
ADPO47BIPB02U,0.166666666667,0.5,0.333333333333,3.33333333333,0.0,6
A1NCKFDY60DB2Z,0.0,0.0,1.0,2.0,4.0,5
A55TVW2SE2JXK,0.0833333333333,0.0,0.916666666667,3.46666666667,0.5,12
A6QK7SBA6DWA0,0.0,0.2,0.8,0,4.0,5
A2KQ51EL47SUUG,0.0,0.181818181818,0.818181818182,4.65958163568,2.66666666667,11
A1V3AG8852MOSW,0.0,0.142857142857,0.857142857143,1.0,0.4,7
A2552SYX33SJW4,0.4,0.2,0.4,0.442528735632,0.0,5
AFS3FQR5JSDVJ,0.666666666667,0.111111111111,0.222222222222,0.0769230769231,0.285714285714,9
ANZ3GVYW66TBS,0.428571428571,0.285714285714,0.285714285714,2.83333333333,0.0,7
A1ZGFHE195T4MP,0.166666666667,0.0833333333333,0.75,1.05882352941,2.0,12
A25GDBGQOU8U7J,0.25,0.25,0.5,3.19047619048,1.66666666667,8
A6B92PTV0Z1SU,0.166666666667,0.166666666667,0.666666666667,4.07777777778,0.0,6
A1P6EDJ89B9QGO,0.0,0.0,1.0,0,0.25,5
A18L1CVUIQRE9L,0.0,0.0,1.0,1.33333333333,2.66666666667,11
AOAOARIH72UWI,0.333333333333,0.0,0.666666666667,0,0.2,6
A19QBP0V263362,0.0,0.0,1.0,0.25,1.5,5
A3Q4ACBVC24KF,0.111111111111,0.444444444444,0.444444444444,5.16666666667,0.125,9
ARP38C8IJIKGQ,0.0,0.0833333333333,0.916666666667,4.58333333333,0.0909090909091,12
A1OZZV3HJTHX3H,0.0,0.0714285714286,0.928571428571,13.6785714286,0.0,14
A2EIOTAPIA4P3T,0.0,0.285714285714,0.714285714286,2.0,2.5,7
A3ITTHF7M90C3G,0.0731707317073,0.19512195122,0.731707317073,16.9627466617,0.413793103448,41
A9VNHNZX6PQF8,0.5,0.166666666667,0.333333333333,1.0,0.2,6
A2L4WAZDE4SIR7,0.125,0.25,0.625,1.0,0.0,8
A3EXUTKZCHD4ZR,0.0,0.0,1.0,1.0,0.8,9
A1HSM98KUGTHNY,0.1,0.4,0.5,1.5,0.666666666667,10
A3LJNYN5DBHTIS,0.0,0.0,1.0,3.66666666667,0.428571428571,10
